Depth	TVD	ROP	WOB	RPM   Torque    SPP	GPM   Temp IN Temp Out				
1972	1947.08	24.5	8.2	141	9	3038	839	114	147
1973	1947.85	26.69	9.42	141	9	3039	838	114	147
1974	1948.63	28.54	12.25	141	8	3041	839	114	147
1975	1949.41	64.63	16.65	142	7	3048	838	114	150
1976	1950.19	97.53	16.4	127	7	2744	754	114	150
1977	1950.96	121.35	14.11	128	7	2741	755	114	150
1978	1951.74	95.73	14.47	140	10	3040	838	114	150
1979	1952.52	25.19	19.27	142	7	3049	839	114	150
1980	1953.3	18.44	20.6	140	9	3042	839	114	150
1981	1954.07	43.1	15.99	138	10	3038	839	114	150
1982	1954.85	30.13	12.53	140	9	3040	838	114	150
1983	1955.63	44.28	15.87	131	10	3052	839	114	150
1984	1956.41	19.53	14.06	92	8	3078	839	114	150
1985	1957.18	58.95	11	98	9	3087	843	114	150
1986	1957.96	103.79	10	140	12	3086	845	114	150
1987	1958.74	66.98	9.8	142	11	3089	845	114	150
1988	1959.52	64.69	9.5	142	11	3084	845	114	150
1989	1960.29	39.5	9.5	144	10	3089	845	114	150
1990	1961.07	12.21	6.94	146	8	3087	845	114	150
1991	1961.85	41.15	6.68	143	10	3087	845	114	150
1992	1962.63	28.33	4.13	144	9	3087	845	114	152
1993	1963.4	25.64	4.68	144	10	3083	845	114	152
1994	1964.18	34.11	4.01	143	10	3083	845	114	152
1995	1964.96	48.58	9.82	141	12	3089	845	114	152
1996	1965.74	59.9	12.27	141	12	3082	845	114	152
1997	1966.51	45.44	7.93	142	11	3083	845	114	152
1998	1967.29	24.3	8.11	144	9	3083	845	114	152
1999	1968.07	25.82	7.93	144	10	3083	845	114	152
2000	1968.85	35.81	5.1	143	10	3083	845	114	152
2001	1969.62	30.86	6.67	144	10	3089	845	114	152
2002	1970.4	30.79	6.7	144	9	3091	845	114	152
2003	1971.18	33.63	6.94	143	10	3090	845	114	152
2004	1971.96	36.67	6.68	142	10	3093	845	114	152
2005	1972.73	30.16	4.13	141	11	3086	845	114	152
2006	1973.51	24.35	4.68	145	9	3084	843	114	152
2007	1974.29	32	4.01	143	9	3077	840	114	152
2008	1975.07	25.82	9.82	145	8	3084	840	114	152
2009	1975.84	16.28	12.27	142	11	3080	840	114	152
2010	1976.62	28.11	9.23	142	11	3086	841	114	152
2011	1977.4	16.79	11.18	144	10	3070	840	114	152
2012	1978.18	87.37	17.05	139	13	3013	840	114	152
2013	1978.95	76.92	14.48	138	13	3002	839	114	152
2014	1979.73	96.54	16.37	139	13	3011	839	114	154
2015	1980.51	59.78	16.1	141	12	3026	839	114	154
2016	1981.29	30.68	14.49	142	11	3021	839	114	154
2017	1982.06	59.68	12.4	142	12	3030	840	114	154
2018	1982.84	60.76	12.4	142	12	3030	840	114	154
2019	1983.62	58.61	12.4	142	12	3030	840	114	154
2020	1984.4	52.11	12.4	142	12	3030	840	114	154
2021	1985.17	35.63	12.39	141	11	3028	839	114	154
2022	1985.95	22.52	11.7	142	11	3018	839	114	154
2023	1986.73	39.45	9.97	116	7	2416	671	114	154
2024	1987.51	61.01	12.63	143	9	3021	839	114	154
2025	1988.28	71.96	12.64	141	11	3024	839	114	154
2026	1989.06	37.19	14.46	142	11	3021	840	114	154
2027	1989.84	58.12	12.4	130	8	2722	755	114	154
2028	1990.62	11.73	7.96	86	5	1807	762	114	154
2029	1991.39	7.83	5.55	87	5	1806	634	114	154
2030	1992.17	9.14	10.88	102	6	2095	287	114	154
2031	1992.95	37.46	17.37	146	7	2997	741	114	154
2032	1993.73	30.03	16.06	145	8	3031	418	114	154
2033	1994.5	30.94	15.53	142	11	3028	496	114	154
2034	1995.28	28.93	14.28	144	9	3025	841	114	154
2035	1996.06	73.42	17.3	144	9	3031	838	114	154
2036	1996.84	69.91	12.32	143	8	3029	838	114	154
2037	1997.61	50.92	14.45	143	10	3033	838	114	154
2038	1998.39	63.58	16.2	141	12	3026	837	114	154
2039	1999.17	109.68	16.62	139	13	3031	837	114	154
2040	1999.95	74.64	14.56	134	11	3159	852	114	154
2041	2000.72	46.83	15.38	144	10	3213	892	114	154
2042	2001.5	34.22	19.2	143	11	3204	816	114	154
2043	2002.28	54.78	20.39	142	12	3208	858	114	154
2044	2003.06	43.94	19.78	138	14	3207	858	114	154
2045	2003.83	23.52	18.65	139	14	3207	859	114	154
2046	2004.61	41.18	18.49	138	14	3209	858	114	154
2047	2005.39	55.86	17.03	139	13	3207	859	114	154
2048	2006.17	38.73	19.16	141	13	3204	859	114	154
2049	2006.94	30.34	17.92	143	11	3209	858	114	154
2050	2007.72	28.9	17.65	142	11	3211	858	114	154
2051	2008.5	40.95	20.55	142	12	3211	859	114	154
2052	2009.28	31.05	14.4	143	11	3203	859	114	154
2053	2010.05	57.56	16.94	141	12	3213	859	114	154
2054	2010.83	94.44	19.15	144	10	3201	858	114	154
2055	2011.61	50.4	14.86	143	10	3213	858	114	154
2056	2012.39	62.35	18.8	143	11	3214	858	114	154
2057	2013.16	20.43	16.41	143	11	3216	860	114	154
2058	2013.94	16.55	9.01	100	7	2226	601	114	154
2059	2014.72	16.8	10.61	101	6	2219	601	114	154
2060	2015.5	50.39	16.64	144	10	3178	859	114	154
2061	2016.27	31.44	15.43	144	10	3183	859	114	154
2062	2017.05	28.52	16.83	143	11	3183	859	114	154
2063	2017.83	82.7	18.24	142	12	3179	859	114	154
2064	2018.61	47.93	15.55	142	11	3178	858	114	154
2065	2019.38	15.82	15.99	143	11	3191	859	114	154
2066	2020.16	12.37	15.63	144	10	3193	859	114	154
2067	2020.94	12.37	15.63	144	10	3193	859	114	154
2068	2021.72	7.19	4.64	22	2	960	258	114	154
2069	2022.49	22.74	9.45	62	6	1929	509	114	154
2070	2023.27	49.27	13.19	133	12	3219	843	114	154
2071	2024.05	32.18	13.82	135	11	3219	844	114	154
2072	2024.83	41.87	14.33	137	10	3230	844	114	154
2073	2025.6	60.63	18.47	136	11	3223	846	114	154
2074	2026.38	39.94	18.36	135	11	3224	849	114	154
2075	2027.16	27.32	19.45	136	11	3224	851	114	154
2076	2027.94	31.03	18.03	135	12	3220	854	114	154
2077	2028.71	45.75	17.4	134	12	3220	859	114	154
2078	2029.49	29.01	18.67	136	11	3230	860	114	154
2079	2030.27	27	17.78	137	10	3231	859	114	154
2080	2031.05	32.57	16.51	135	11	3224	859	114	154
2081	2031.82	26.67	19.43	135	12	3230	859	114	154
2082	2032.6	23.4	19.1	136	11	3227	860	114	154
2083	2033.38	13.38	17.54	136	11	3225	859	114	154
2084	2034.16	15.33	19.59	135	12	3237	859	114	154
2085	2034.93	17.53	17.32	136	11	3232	859	114	154
2086	2035.71	13.15	17.53	136	11	3234	859	114	154
2087	2036.49	10.39	16.68	134	12	3232	859	114	154
2088	2037.27	14.82	13.7	138	10	3232	859	114	154
2089	2038.04	16.71	14.76	135	11	3237	859	114	154
2090	2038.82	4.6	15.62	137	11	3210	860	114	154
2091	2039.6	5.85	13.57	137	10	3220	859	114	154
2092	2040.38	8.66	16.37	136	11	3228	860	114	154
2093	2041.15	9.95	13.98	135	12	3228	859	114	154
2094	2041.93	10.36	15.9	136	12	3228	860	114	154
2095	2042.71	13.23	9.73	138	10	3237	860	114	154
2096	2043.49	35.06	10.93	139	9	3238	860	114	154
2097	2044.26	35.74	16.93	112	10	3194	846	114	154
2098	2045.04	92.8	18.1	84	12	3236	844	114	154
2099	2045.82	33.12	19.79	137	13	3247	854	114	154
2100	2046.6	44.52	18.8	138	12	3244	860	114	154
2101	2047.37	39.23	19.11	138	12	3249	860	114	154
2102	2048.15	58.34	20.09	135	14	3254	860	114	154
2103	2048.93	40.47	16.74	137	13	3257	860	114	154
2104	2049.71	40.94	19.99	137	13	3250	860	114	154
2105	2050.48	23.54	19	138	12	3249	860	114	154
2106	2051.26	35.95	18.77	136	14	3261	860	114	154
2107	2052.04	48.08	16.75	139	12	3260	860	114	154
2108	2052.82	46.39	17.77	137	12	3268	860	114	154
2109	2053.59	36.4	20.39	136	14	3269	860	114	154
2110	2054.37	40.02	19.9	139	11	3270	860	114	154
2111	2055.15	22.06	18.9	139	12	3256	860	114	154
2112	2055.93	40.1	21.59	138	12	3255	860	114	154
2113	2056.7	26.01	19.28	139	11	3243	860	114	154
2114	2057.48	17.9	21.9	142	11	3247	860	114	154
2115	2058.39	48.97	22.84	142	12	3242	860	114	154
2116	2060.27	32.17	23.72	142	12	3246	860	114	154
2117	2060.98	15.68	17.19	144	10	3256	860	114	154
2118	2061.68	21.11	15.76	143	10	3265	860	114	154
2119	2062.39	15.83	20.84	144	10	3267	860	114	154
2120	2063.09	54.93	11.21	147	8	2958	599	114	154
2121	2063.79	62.56	11.81	148	8	2997	817	114	154
2122	2064.5	81.39	14.98	145	10	3000	814	114	154
2123	2065.2	42.69	19.58	142	12	2999	813	114	154
2124	2065.91	31.56	20.65	142	12	3028	815	114	154
2125	2066.61	55.38	22.26	142	12	3129	833	114	154
2126	2067.32	44.39	22.94	140	13	3206	858	114	154
2127	2068.02	37.89	21.57	139	13	3203	858	114	154
2128	2068.73	44.33	22.22	138	14	3209	859	114	154
2129	2069.43	26.64	21.01	141	12	3203	858	114	154
2130	2070.14	29	21.43	140	12	3207	858	114	154
2131	2070.84	26.48	21.49	140	13	3205	859	114	154
2132	2071.55	50.49	21.64	140	13	3201	858	114	154
2133	2071.55	48.84	20.34	129	9	2886	773	114	154
2134	2072.06	70.63	22.54	143	10	3208	859	114	154
2135	2072.36	42.07	22.7	141	12	3215	858	115	156
2136	2072.56	40.69	24.74	140	12	3214	859	115	156
2137	2072.66	20.63	21.88	142	11	3214	858	115	156
2138	2072.76	18.84	22.22	143	10	3213	858	115	156
2139	2073.01	19.48	21.42	143	11	3215	859	115	156
2140	2073.01	23.02	24.38	143	10	3216	859	115	156
2141	2073.04	33.59	19.83	143	10	3222	859	115	156
2142	2073.04	40.73	14.3	144	10	3220	860	115	156
2143	2073.59	12.47	14.4	145	9	3226	860	115	156
2144	2074.14	18.36	14.76	144	10	3217	860	115	156
2145	2074.69	27.93	16.95	145	9	3212	860	115	156
2146	2075.25	16.83	18.34	144	10	3205	857	115	156
2147	2075.8	17.31	16.31	145	9	3085	840	115	156
2148	2076.35	18.5	17.26	144	10	3083	839	115	156
2149	2076.9	12.36	17.09	144	9	3078	840	115	156
2150	2077.45	17.55	11.12	128	8	2770	751	115	156
2151	2078.01	20.58	13.25	127	7	2772	691	115	156
2152	2078.56	108.33	10.34	127	7	2770	629	115	156
2153	2079.11	58.64	13.33	140	9	3072	822	115	156
2154	2079.66	69.58	16.14	125	9	3072	705	115	156
2155	2080.21	38.57	16.26	141	11	3067	805	115	156
2156	2080.77	36.41	15.94	140	12	3075	837	115	156
2157	2081.32	45.28	17.95	139	13	3089	837	115	156
2158	2081.87	31.96	18.07	139	13	3092	884	115	156
2159	2082.42	27.67	17.4	138	14	3093	827	115	156
2160	2082.97	29.77	17.91	139	13	3095	830	115	156
2161	2083.53	30.04	14.59	125	12	2784	747	115	156
2162	2084.08	27.62	17.16	141	12	3101	830	115	156
2163	2084.63	15.63	15.46	142	11	3098	830	115	156
2164	2085.18	37.37	16.88	142	11	3103	830	115	156
2165	2085.73	13.95	17.52	141	12	3099	830	115	156
2166	2086.29	5.66	17.12	142	11	3110	830	115	156
2167	2086.84	3.06	17.36	143	10	3097	830	115	156
2168	2087.39	6.97	16.25	145	11	3089	834	115	156
2169	2087.94	16.08	18.99	153	12	3081	837	115	158
2170	2088.49	18.46	18.69	154	12	3087	837	115	158
2171	2089.05	21.78	17.68	155	11	3085	837	115	158
2172	2089.6	24.25	17.18	154	12	3086	837	115	158
2173	2090.15	24.96	15.95	153	12	3086	837	115	158
2174	2090.7	21.99	15.38	154	12	3090	837	115	158
2175	2091.26	16.19	16.62	154	12	3092	837	115	158
2176	2091.81	29.75	16.09	151	13	3093	837	115	158
2177	2092.36	20.8	18.11	152	13	3090	837	115	158
2178	2092.91	20.57	18.44	153	13	3092	837	115	158
2179	2093.46	15.28	16.11	152	13	3106	837	115	158
2180	2094.02	15.81	16.42	153	12	3109	837	115	158
2181	2094.57	15.01	18.19	156	11	3101	837	115	158
2182	2095.12	15.86	18.1	157	11	3100	837	115	158
2183	2095.67	15.65	18.1	157	11	3100	837	115	158
2184	2096.22	16.46	18.1	157	11	3100	837	115	158
2185	2096.78	72.26	15.98	157	13	3281	857	115	158
2186	2097.33	94.18	19.94	152	17	3291	857	115	158
2187	2097.88	50.33	17.92	155	15	3298	858	115	158
2188	2098.43	34.31	15.97	155	16	3302	858	115	158
2189	2098.98	21.8	12.38	157	13	3300	858	115	158
2190	2099.54	23.19	11.62	155	15	3304	857	115	158
2191	2100.09	22.52	13.1	154	16	3302	858	115	158
2192	2100.64	32.99	13.42	150	19	3297	857	115	158
2193	2101.19	32.14	13.82	156	15	3290	857	115	158
2194	2101.74	31.26	15.46	143	19	3302	857	115	158
2195	2102.3	35.65	16.74	151	16	3301	857	115	158
2196	2102.85	30.02	13.61	155	13	3296	857	115	158
2197	2103.4	38.77	15.87	155	14	3303	857	115	158
2198	2103.95	24.77	16.38	156	13	3299	857	115	158
2199	2104.5	34.72	16.05	156	13	3301	857	115	158
2200	2105.06	38.27	16.53	153	15	3304	857	115	158
2201	2105.61	42.77	17.67	154	15	3302	858	115	158
2202	2106.16	25.12	14.39	155	14	3302	858	115	158
2203	2106.71	34.5	16.34	154	14	3306	858	115	158
2204	2107.26	21.2	15.12	156	12	3300	857	115	158
2205	2107.82	25.42	16.64	156	13	3301	857	115	158
2206	2108.37	24.03	17.62	156	12	3307	857	115	158
2207	2108.92	18.57	18.12	156	13	3307	858	115	158
2208	2109.47	36.53	17.33	154	14	3310	858	115	158
2209	2110.02	25.94	16.94	155	13	3293	857	115	158
2210	2110.58	30.32	16.3	156	12	3236	856	115	158
2211	2111.13	22.75	12.12	130	10	3238	854	115	158
2212	2111.68	44.3	19.11	152	12	3247	847	115	158
2213	2112.23	26.92	15.9	152	12	3244	847	115	160
2214	2112.78	38.47	17.27	135	13	2921	762	115	160
2215	2113.34	43.96	16.64	152	13	3239	847	115	160
2216	2113.89	24.82	17.7	151	13	3240	847	115	160
2217	2114.44	54.73	17.15	152	13	3247	847	115	160
2218	2114.99	68.92	12.79	129	10	2892	747	115	160
2219	2115.54	71.27	15.68	125	12	2943	756	115	160
2220	2116.1	63.44	18.38	137	14	3282	840	115	160
2221	2116.65	33.56	18.94	138	13	3285	840	115	160
2222	2117.2	61.91	19.34	137	14	3292	840	115	160
2223	2117.75	37.23	20.25	137	14	3286	840	115	160
2224	2118.3	48.65	19.91	135	16	3292	840	115	160
2225	2118.86	49.93	17.76	136	15	3296	840	115	160
2226	2119.41	36.36	20.07	136	15	3298	840	115	160
2227	2119.96	36.42	19.85	136	15	3297	840	115	160
2228	2120.51	37.76	18.12	135	15	3299	840	115	160
2229	2120.94	34.39	18.25	137	14	3296	840	116	160
2230	2121.45	32.6	18.42	137	14	3299	840	116	160
2231	2121.97	33.08	18.39	137	14	3301	840	116	160
2232	2122.49	23.84	15.73	139	13	3297	840	116	160
2233	2123.01	30.42	18.73	138	14	3305	840	116	160
2234	2123.52	29.37	18.87	138	13	3221	823	116	160
2235	2124.04	26.91	18.14	138	13	3212	821	116	160
2236	2124.56	24.48	18.42	138	13	3273	822	116	160
2237	2125.07	24.93	17.99	138	12	3273	822	116	160
2238	2125.59	21.97	18.32	141	13	3275	823	116	160
2239	2126.11	54.8	18.33	144	11	3249	840	116	160
2240	2126.63	41.05	18.32	143	12	3247	840	116	160
2241	2127.14	39.53	18.37	140	14	3250	840	116	160
2242	2127.66	49.34	20.06	138	16	3261	840	116	160
2243	2128.18	49.81	20.25	140	15	3260	840	116	160
2244	2128.69	49.98	18.94	139	16	3263	840	116	161
2245	2129.21	39.78	17.78	141	14	3259	840	116	161
2246	2129.73	47.16	17.11	137	16	3264	840	116	161
2247	2130.25	34.79	17.72	142	13	3261	840	116	161
2248	2130.76	41.41	17.45	140	14	3264	840	116	161
2249	2131.28	49.46	19.06	140	15	3259	840	116	161
2250	2131.8	49.74	16.67	139	15	3257	840	116	161
2251	2132.31	44.19	18.81	139	15	3255	840	116	161
2252	2132.83	36.89	18	140	15	3252	840	116	161
2253	2133.35	39.18	19.22	139	15	3262	840	116	161
2254	2133.87	38.13	17.04	140	14	3255	840	116	161
2255	2134.38	31.16	17.53	140	14	3256	840	116	161
2256	2134.9	30.29	17.28	142	13	3262	840	117	161
2257	2135.42	35.35	16.89	140	13	3261	840	117	161
2258	2135.94	34.24	17.77	139	15	3263	840	117	161
2259	2136.45	26.67	16.61	143	13	3262	840	117	161
2260	2136.97	28.66	17.53	141	13	3268	840	117	161
2261	2137.49	30.94	17.01	141	14	3267	840	117	161
2262	2138	10.86	13.36	143	12	3260	840	117	161
2263	2138.52	16.06	13.69	143	12	3264	840	117	161
2264	2139.04	17.82	14.6	144	12	3267	840	117	161
2265	2139.56	22.56	13.25	143	12	3269	840	117	161
2266	2140.07	15.7	12.52	144	11	3272	840	117	161
2267	2140.59	16.29	11.7	129	10	3276	838	117	161
2268	2141.11	40.77	13	141	12	3269	655	117	161
2269	2141.62	41.52	14.45	136	14	3269	381	117	161
2270	2142.14	119.98	21.39	133	16	3281	381	117	161
2271	2142.66	60.59	19.47	132	17	3291	344	117	161
2272	2143.18	40.12	16.36	134	16	3279	381	117	161
2273	2143.69	39.54	17.34	134	15	3275	794	117	161
2274	2144.21	43.13	18.03	134	15	3275	841	117	161
2275	2144.73	42.16	18.17	135	15	3273	840	117	161
2276	2145.24	44.21	17.17	135	15	3269	840	117	161
2277	2145.76	45.62	17.17	135	15	3275	840	117	161
2278	2146.28	53.71	18.61	134	16	3279	840	117	161
2279	2146.8	37.6	17.53	136	14	3275	840	117	161
2280	2147.31	46.87	17.4	135	15	3274	840	117	161
2281	2147.83	39.6	15.74	136	14	3270	840	117	161
2282	2148.35	40.92	14.43	136	14	3274	840	117	161
2283	2148.87	32.19	13.99	137	13	3271	840	117	161
2284	2149.38	45.7	14.36	137	13	3278	840	117	161
2285	2149.9	32.39	16.54	138	13	3283	840	117	161
2286	2150.42	27.45	14.55	138	12	3278	840	117	161
2287	2150.93	41.03	15.34	136	14	3271	839	117	161
2288	2151.45	37.54	15.96	137	13	3270	839	117	161
2289	2151.97	32.87	15	137	13	3264	839	117	161
2290	2152.49	35.06	15.76	137	14	3277	840	117	161
2291	2153	30.15	15.5	137	13	3279	839	117	161
2292	2153.52	48.04	16.32	133	16	3273	840	117	161
2293	2154.04	52.45	18.29	134	15	3277	840	117	161
2294	2154.55	39.04	18.13	136	14	3275	839	117	161
2295	2155.07	24.82	10.17	89	9	2049	545	117	161
2296	2155.59	3.89	1.99	20	2	251	125	117	161
2297	2156.11	36.58	14.56	133	14	3048	797	117	161
2298	2156.62	55.56	14.54	141	14	3290	839	117	161
2299	2157.14	76.56	13.18	143	13	3296	839	117	161
2300	2157.66	54.29	16.42	144	12	3292	839	117	161
2301	2158.18	33.33	16.84	145	11	3281	839	117	161
2302	2158.69	48.3	16.62	144	11	3290	755	117	161
2303	2159.21	44.65	16.1	142	11	3271	804	117	161
2304	2159.73	38.14	14.77	141	12	3267	847	117	161
2305	2160.24	34.11	15.23	141	11	3269	847	117	161
2306	2160.76	18.2	14	142	11	3265	847	117	161
2307	2161.28	33.5	15.05	140	12	3261	847	117	161
2308	2161.8	29.56	13.39	139	13	3265	847	117	161
2309	2162.31	31.96	17.34	139	13	3261	847	117	161
2310	2162.83	34.68	16.32	138	15	3265	847	117	161
2311	2163.35	34.8	15.73	138	14	3254	847	117	161
2312	2163.86	29.92	13.93	140	12	3265	847	117	161
2313	2164.38	36.57	17	140	12	3267	842	117	161
2314	2164.9	23.73	14.89	141	12	3260	841	117	161
2315	2165.42	24.57	15.56	141	12	3255	840	117	161
2316	2165.93	21.64	15.41	142	11	3265	840	117	161
2317	2166.45	10.69	14.9	142	10	3271	840	117	161
2318	2166.97	32.37	14.72	127	10	2941	756	117	161
2319	2167.48	16.98	15.33	142	11	3267	841	117	161
2320	2168	15.91	13.59	142	11	3253	841	117	161
2321	2168.52	14.11	13.14	141	12	3261	840	117	161
2322	2169.04	8.86	13.59	142	11	3266	841	117	161
2323	2169.55	24.22	16.83	138	14	3264	841	117	161
2324	2170.07	29.46	17.57	138	13	3279	841	117	161
2325	2170.59	59.76	16.41	140	13	3302	841	117	161
2326	2171.11	40.05	16.34	141	13	3333	841	117	161
2327	2171.62	41.98	16.47	141	14	3336	840	117	161
2328	2172.14	29.91	14.94	141	13	3332	840	117	161
2329	2172.66	13.96	13.37	141	13	3337	841	117	161
2330	2173.17	28.62	14.86	141	14	3340	841	117	161
2331	2173.69	33.45	16.72	140	15	3330	841	117	161
2332	2174.21	41.3	15.93	140	15	3336	841	117	161
2333	2174.73	18.31	13.26	142	13	3337	840	117	161
2334	2175.24	21.9	12.81	142	13	3325	840	117	161
2335	2175.76	11.02	15.99	143	12	3326	841	117	161
2336	2176.28	10.91	8.07	84	8	1992	504	117	161
2337	2176.79	21.82	12.11	127	12	2979	757	117	161
2338	2177.31	24.05	12.96	142	13	3320	841	117	161
2339	2177.83	14.65	14.56	143	12	3324	840	117	161
2340	2178.35	16.38	13.74	141	13	3314	841	117	161
2341	2178.86	7.42	9.85	114	10	2655	673	117	161
2342	2179.38	10.03	14.08	143	12	3325	841	117	161
2343	2179.9	10.19	13.61	143	12	3326	841	117	161
2344	2180.42	19.83	15.95	141	13	3314	841	117	161
2345	2180.93	17.1	15.19	140	14	3303	841	117	161
2346	2181.45	18.58	15.37	141	14	3303	841	117	161
2347	2181.97	14.56	15.16	127	12	2972	714	117	161
2348	2182.48	7.2	8.03	87	7	2033	252	117	161
2349	2183	45.82	9.57	102	8	2374	294	117	161
2350	2183.52	171.12	12.61	146	11	3392	421	117	161
2351	2184.04	48.86	15.45	143	13	3384	421	117	161
2352	2184.55	35.33	15.42	141	15	3384	421	117	161
2353	2185.07	34.9	15.58	138	17	3386	473	117	161
2354	2185.59	29.95	15.18	142	14	3361	846	117	161
2355	2186.1	63.17	15.32	136	17	3255	837	117	161
2356	2186.62	55.1	15.6	138	16	3275	840	117	161
2357	2187.14	37.58	15.79	123	15	2937	754	117	161
2358	2187.66	33.98	13.62	124	14	2927	754	117	161
2359	2188.17	44.41	17.22	138	16	3251	839	117	161
2360	2188.69	22.08	14.83	141	13	3246	838	117	161
2361	2189.21	40.35	15.49	126	13	2927	755	117	161
2362	2189.72	5.58	10.07	83	8	1950	504	117	161
2363	2190.24	4.47	10.49	97	10	2276	587	117	161
2364	2190.76	14.88	14.92	140	14	3250	838	117	161
2365	2191.28	20.45	13.57	138	14	3255	839	117	161
2366	2191.79	20.84	13.6	138	15	3255	839	117	161
2367	2192.31	22.71	15.58	139	15	3263	839	117	161
2368	2192.83	19.72	15.21	140	14	3262	838	117	161
2369	2193.35	15.82	14.03	139	14	3267	838	117	161
2370	2193.86	17.45	15.62	140	14	3264	839	117	161
2371	2194.38	13.33	15.84	141	13	3261	838	117	161
2372	2194.9	9.55	14.06	140	14	3265	840	117	161
2373	2195.41	13.07	14.72	141	14	3266	839	117	161
2374	2195.93	10.52	14.3	142	13	3267	839	117	161
2375	2196.45	12.51	14.57	142	12	3265	839	117	161
2376	2196.97	11.3	14.78	142	12	3269	839	117	161
2377	2197.48	17.5	15.66	142	12	3265	838	117	161
2378	2198	29.92	13.68	141	13	3267	838	117	161
2379	2198.52	29.94	14.21	141	13	3265	838	117	161
2380	2199.03	26.25	12.82	141	12	3267	837	117	161
2381	2199.55	28.59	12.49	135	12	2999	796	117	161
2382	2200.07	19.53	13.14	128	10	3275	839	117	161
2383	2200.59	22.26	16.57	148	12	3328	840	117	161
2384	2201.1	53.16	18.15	150	12	3333	756	117	161
2385	2201.62	127.31	16.46	132	12	2995	378	117	161
2386	2202.14	106.8	18.13	148	12	3241	421	117	161
2387	2202.65	72.03	18.05	147	13	3230	421	117	161
2388	2203.17	75.75	17.7	148	13	3221	421	117	161
2389	2203.69	48.88	16.1	147	13	3201	425	117	161
2390	2204.21	40.9	16.47	147	13	3231	428	117	161
2391	2204.72	32.37	14.77	132	12	2925	427	117	161
2392	2205.24	72.12	15.43	132	12	2934	385	117	161
2393	2205.76	34.35	14.91	132	12	3269	427	117	161
2394	2206.28	66.5	16.2	143	16	3279	428	117	161
2395	2206.79	51.85	17.42	145	14	3272	426	117	161
2396	2207.31	67.2	14.36	147	12	3324	426	117	161
2397	2207.83	94	10.93	146	11	3439	426	117	161
2398	2208.34	65.58	11.07	146	10	3446	838	117	161
2399	2208.86	84.5	12.44	145	11	3442	837	117	161
2400	2209.38	59.95	16.09	127	13	3092	796	117	161
2401	2209.9	84.19	16.93	142	14	3423	839	117	161
2402	2210.41	52.73	17.5	141	14	3443	706	117	161
2403	2210.93	69.42	16.72	141	14	3436	706	117	161
2404	2211.45	39.86	16.65	143	13	3422	706	117	161
2405	2211.96	38.72	16.11	144	13	3426	706	117	161
2406	2212.48	61.16	16.04	144	12	3422	706	117	161
2407	2213	54.06	15.13	144	13	3420	706	117	161
2408	2213.52	40.33	16.48	143	14	3432	858	117	161
2409	2214.03	35.99	15.32	144	13	3416	859	117	161
2410	2214.55	52.19	10.71	122	11	3055	771	117	161
2411	2215.07	51.19	17.66	124	15	3273	596	117	161
2412	2215.59	84.96	18.56	137	18	3251	419	117	161
2413	2216.1	80.3	19.87	131	16	3233	464	117	161
2414	2216.62	77.81	16.22	126	15	2961	511	117	161
2415	2217.14	59.15	10.03	99	11	2087	607	117	161
2416	2217.65	30.39	14.58	128	12	3034	728	117	161
2417	2218.17	72.35	19.81	136	18	3240	586	117	161
2418	2218.69	64.05	20.32	139	17	3243	839	117	161
2419	2219.21	67.5	19.91	141	16	3238	839	117	161
2420	2219.72	87.42	19.22	140	16	3233	839	117	161
2421	2220.24	71.99	15.6	112	13	2581	670	117	161
2422	2220.76	97.2	20.21	137	18	3251	842	117	161
2423	2221.27	82.75	20.28	133	17	3314	858	117	161
2424	2221.79	124	19.04	133	17	3334	857	117	161
2425	2222.31	144.2	17.11	122	14	2980	771	117	161
2426	2222.83	99.66	18.7	120	15	2987	771	117	161
2427	2223.34	59.12	17.42	136	15	3319	857	117	161
2428	2223.88	83.48	17.02	137	14	3329	857	116	161
2429	2224.4	62.37	11.78	111	11	2646	679	116	161
2430	2224.92	43.67	14.88	136	15	3287	838	116	161
2431	2225.44	49.25	17.36	134	17	3282	838	116	161
2432	2225.96	55.26	18.33	134	16	3288	838	116	161
2433	2226.49	48.68	19.43	133	17	3308	838	116	161
2434	2227.01	50.8	18.25	132	17	3308	838	116	161
2435	2227.53	48.62	18.39	133	17	3305	838	116	161
2436	2228.05	37.74	16.81	134	16	3287	837	116	161
2437	2228.57	42.13	16.74	134	16	3292	838	116	161
2438	2229.1	25.25	16.06	136	15	3319	838	116	161
2439	2229.62	29.7	13.43	111	14	3312	837	116	161
2440	2230.14	30.46	12.13	100	12	3318	838	116	161
2441	2230.66	45.89	17.09	139	17	3318	841	116	161
2442	2231.18	35.28	16.09	140	17	3319	841	116	161
2443	2231.71	46.61	16.7	140	17	3315	841	116	161
2444	2232.23	40.68	17.56	140	17	3328	841	116	161
2445	2232.75	43.8	17.01	139	17	3305	840	116	161
2446	2233.27	29.54	15.66	142	15	3313	841	116	161
2447	2233.8	31.42	15.94	142	15	3318	820	116	161
2448	2234.32	33.65	15.26	142	15	3321	841	116	161
2449	2234.84	30.04	14.46	141	16	3329	841	116	161
2450	2235.36	34.62	15.94	140	16	3336	841	116	161
2451	2235.88	40.64	17.33	139	17	3337	842	116	161
2452	2236.41	40.67	18.57	139	17	3334	842	116	161
2453	2236.93	39.37	16.09	141	16	3327	841	116	161
