Depth	TVD	ROP  Gas(units)	C1(PPM)	C2	C3	iC4	nC4	C5	
1025	1024.9	53.06	40	3960	0	0	0	0	0
1026	1025.9	37.69	41	4059	0	0	0	0	0
1027	1026.9	52.29	41	4059	0	0	0	0	0
1028	1027.9	47.56	42	4158	0	0	0	0	0
1029	1028.9	61.52	43	4257	0	0	0	0	0
1030	1029.9	108.63	43	4257	0	0	0	0	0
1031	1030.9	66.98	42	4158	0	0	0	0	0
1032	1031.9	50.65	42	4158	0	0	0	0	0
1033	1032.9	86.19	43	4257	0	0	0	0	0
1034	1033.9	95.86	44	4356	0	0	0	0	0
1035	1034.9	68.07	46	4554	0	0	0	0	0
1036	1035.9	69.88	49	4851	0	0	0	0	0
1037	1036.9	46.18	53	5247	0	0	0	0	0
1038	1037.9	36.39	49	4851	0	0	0	0	0
1039	1038.9	27.93	48	4752	0	0	0	0	0
1040	1039.9	75.45	47	4653	0	0	0	0	0
1041	1040.9	90.44	45	4455	0	0	0	0	0
1042	1041.9	68.47	40	3960	0	0	0	0	0
1043	1042.9	110.73	38	3762	0	0	0	0	0
1044	1043.9	120.23	31	3069	0	0	0	0	0
1045	1044.9	81.14	28	2772	0	0	0	0	0
1046	1045.9	54.08	27	2673	0	0	0	0	0
1047	1046.9	60.18	26	2574	0	0	0	0	0
1048	1047.9	60.1	26	2574	0	0	0	0	0
1049	1048.9	57.45	27	2673	0	0	0	0	0
1050	1049.9	64.9	28	2772	0	0	0	0	0
1051	1050.9	116.66	29	2871	0	0	0	0	0
1052	1051.9	131.88	30	2970	0	0	0	0	0
1053	1052.9	38.98	31	3069	0	0	0	0	0
1054	1053.9	59.62	35	3465	0	0	0	0	0
1055	1054.9	82.75	36	3564	0	0	0	0	0
1056	1055.9	68.7	35	3465	0	0	0	0	0
1057	1056.9	64.94	32	3168	0	0	0	0	0
1058	1057.9	56.17	30	2970	0	0	0	0	0
1059	1058.9	55.91	29	2871	0	0	0	0	0
1060	1059.9	30.28	28	2772	0	0	0	0	0
1061	1060.9	30.97	30	2970	0	0	0	0	0
1062	1061.9	31.03	32	3168	0	0	0	0	0
1063	1062.9	46.32	35	3465	0	0	0	0	0
1064	1063.9	24.84	30	2970	0	0	0	0	0
1065	1064.9	22.63	28	2772	0	0	0	0	0
1066	1065.9	22.12	27	2673	0	0	0	0	0
1067	1066.9	19.64	25	2475	0	0	0	0	0
1068	1067.9	18.16	24	2376	0	0	0	0	0
1069	1068.9	24.63	24	2376	0	0	0	0	0
1070	1069.9	20.19	25	2475	0	0	0	0	0
1071	1070.9	19.83	26	2574	0	0	0	0	0
1072	1071.9	54.22	27	2673	0	0	0	0	0
1073	1072.9	21.04	26	2574	0	0	0	0	0
1074	1073.9	20.79	25	2475	0	0	0	0	0
1075	1074.9	32.57	24	2376	0	0	0	0	0
1076	1075.9	22.82	24	2376	0	0	0	0	0
1077	1076.9	30.36	25	2475	0	0	0	0	0
1078	1077.9	21.75	26	2574	0	0	0	0	0
1079	1078.9	27.05	25	2475	0	0	0	0	0
1080	1079.9	16.69	24	2376	0	0	0	0	0
1081	1080.9	36.12	25	2475	0	0	0	0	0
1082	1081.9	27.45	26	2574	0	0	0	0	0
1083	1082.9	28.63	37	3663	0	0	0	0	0
1084	1083.9	30.37	86	8514	0	0	0	0	0
1085	1084.9	25.46	242	23958	0	0	0	0	0
1086	1085.9	21.47	279	27621	0	0	0	0	0
1087	1086.9	27.23	256	25344	0	0	0	0	0
1088	1087.9	23.01	210	20790	0	0	0	0	0
1089	1088.9	23.72	186	18414	0	0	0	0	0
1090	1089.9	21.05	117	11583	0	0	0	0	0
1091	1090.9	16.56	84	8316	0	0	0	0	0
1092	1091.9	14.87	71	7029	0	0	0	0	0
1093	1092.9	18.85	63	6237	0	0	0	0	0
1094	1093.9	17.64	52	5148	0	0	0	0	0
1095	1094.9	19.2	49	4851	0	0	0	0	0
1096	1095.9	16.49	45	4455	0	0	0	0	0
1097	1096.9	22.03	41	4059	0	0	0	0	0
1098	1097.9	22.99	38	3762	0	0	0	0	0
1099	1098.9	28.45	37	3663	0	0	0	0	0
1100	1099.9	16.87	36	3564	0	0	0	0	0
1101	1100.9	28.48	34	3366	0	0	0	0	0
1102	1101.9	35.2	31	3069	0	0	0	0	0
1103	1102.9	150.1	31	3069	0	0	0	0	0
1104	1103.9	95.72	29	2871	0	0	0	0	0
1105	1104.9	95.72	29	2871	0	0	0	0	0
1106	1105.9	127.63	28	2772	0	0	0	0	0
1107	1106.9	95.72	27	2673	0	0	0	0	0
1108	1107.9	127.63	26	2574	0	0	0	0	0
1109	1108.9	127.63	24	2376	0	0	0	0	0
1110	1109.9	159.53	23	2277	0	0	0	0	0
1111	1110.9	68.24	20	1980	0	0	0	0	0
1112	1111.9	20.95	19	1881	0	0	0	0	0
1113	1112.9	20.08	17	1683	0	0	0	0	0
1114	1113.9	18.86	16	1584	0	0	0	0	0
1115	1114.9	21.28	15	1485	0	0	0	0	0
1116	1115.9	13.11	14	1386	0	0	0	0	0
1117	1116.9	22.81	15	1485	0	0	0	0	0
1118	1117.9	21.15	15	1485	0	0	0	0	0
1119	1118.9	12.79	14	1386	0	0	0	0	0
1120	1119.9	21.66	13	1287	0	0	0	0	0
1121	1120.9	27.31	12	1188	0	0	0	0	0
1122	1121.9	15.91	12	1188	0	0	0	0	0
1123	1122.9	21.91	11	1089	0	0	0	0	0
1124	1123.9	29.35	11	1089	0	0	0	0	0
1125	1124.9	26.26	11	1089	0	0	0	0	0
1126	1125.9	30.58	12	1188	0	0	0	0	0
1127	1126.9	30.13	13	1287	0	0	0	0	0
1128	1127.9	16.51	15	1485	0	0	0	0	0
1129	1128.9	42.48	15	1485	0	0	0	0	0
1130	1129.9	36.17	14	1386	0	0	0	0	0
1131	1130.9	42.77	13	1287	0	0	0	0	0
1132	1131.9	32.34	12	1188	0	0	0	0	0
1133	1132.9	17.92	12	1188	0	0	0	0	0
1134	1133.9	22.71	12	1188	0	0	0	0	0
1135	1134.9	47.55	13	1287	0	0	0	0	0
1136	1135.9	21.17	13	1287	0	0	0	0	0
1137	1136.9	33.29	14	1386	0	0	0	0	0
1138	1137.9	27.04	15	1485	0	0	0	0	0
1139	1138.9	34.95	15	1485	0	0	0	0	0
1140	1139.9	36.06	17	1683	0	0	0	0	0
1141	1140.9	47.71	17	1683	0	0	0	0	0
1142	1141.9	25.91	19	1881	0	0	0	0	0
1143	1142.9	24.93	26	2574	0	0	0	0	0
1144	1143.9	28.93	31	3069	0	0	0	0	0
1145	1144.9	27.58	34	3366	0	0	0	0	0
1146	1145.9	29.14	39	3861	0	0	0	0	0
1147	1146.9	31.52	40	3960	0	0	0	0	0
1148	1147.9	49.46	39	3861	0	0	0	0	0
1149	1148.9	43.71	38	3762	0	0	0	0	0
1150	1149.9	44.82	39	3861	0	0	0	0	0
1151	1150.9	35.12	42	4158	0	0	0	0	0
1152	1151.9	47.73	49	4851	0	0	0	0	0
1153	1152.9	48.78	56	5544	0	0	0	0	0
1154	1153.9	41.92	63	6237	0	0	0	0	0
1155	1154.9	32.27	62	6138	0	0	0	0	0
1156	1155.9	32.31	61	6039	0	0	0	0	0
1157	1156.9	34.67	59	5841	0	0	0	0	0
1158	1157.9	23.93	57	5643	0	0	0	0	0
1159	1158.9	94.97	51	5049	0	0	0	0	0
1160	1159.9	60.37	40	3960	0	0	0	0	0
1161	1160.9	41.54	33	3267	0	0	0	0	0
1162	1161.9	51.29	31	3069	0	0	0	0	0
1163	1162.9	63.65	29	2871	0	0	0	0	0
1164	1163.9	57.25	29	2871	0	0	0	0	0
1165	1164.9	33.74	28	2772	0	0	0	0	0
1166	1165.9	45.45	27	2673	0	0	0	0	0
1167	1166.9	44.91	24	2376	0	0	0	0	0
1168	1167.9	71.79	22	2178	0	0	0	0	0
1169	1168.9	33.03	21	2079	0	0	0	0	0
1170	1169.9	43.93	22	2178	0	0	0	0	0
1171	1170.9	48	22	2178	0	0	0	0	0
1172	1171.9	64.86	21	2079	0	0	0	0	0
1173	1172.9	32.99	22	2178	0	0	0	0	0
1174	1173.9	25.26	23	2277	0	0	0	0	0
1175	1174.9	32.5	22	2178	0	0	0	0	0
1176	1175.9	33.34	22	2178	0	0	0	0	0
1177	1176.9	41.8	21	2079	0	0	0	0	0
1178	1177.9	30.94	22	2178	0	0	0	0	0
1179	1178.9	32.22	21	2079	0	0	0	0	0
1180	1179.9	30.21	23	2277	0	0	0	0	0
1181	1180.9	43.46	24	2376	0	0	0	0	0
1182	1181.9	45.5	25	2475	0	0	0	0	0
1183	1182.9	53.69	27	2673	0	0	0	0	0
1184	1183.9	43.59	30	2970	0	0	0	0	0
1185	1184.9	33.28	31	3069	0	0	0	0	0
1186	1185.9	44.35	34	3366	0	0	0	0	0
1187	1186.9	32.97	32	3168	0	0	0	0	0
1188	1187.9	83.7	31	3069	0	0	0	0	0
1189	1188.9	37.76	27	2673	0	0	0	0	0
1190	1189.9	43.81	24	2376	0	0	0	0	0
1191	1190.9	47.4	21	2079	0	0	0	0	0
1192	1191.9	32.49	19	1881	0	0	0	0	0
1193	1192.9	25.34	18	1782	0	0	0	0	0
1194	1193.9	29.01	17	1683	0	0	0	0	0
1195	1194.9	40.33	17	1683	0	0	0	0	0
1196	1195.9	26.94	18	1782	0	0	0	0	0
1197	1196.9	32.18	17	1683	0	0	0	0	0
1198	1197.9	32.5	16	1584	0	0	0	0	0
1199	1198.9	38.02	15	1485	0	0	0	0	0
1200	1199.9	37.39	14	1386	0	0	0	0	0
1201	1200.9	83.59	13	1287	0	0	0	0	0
1202	1201.9	41.51	13	1287	0	0	0	0	0
1203	1202.9	42.6	14	1386	0	0	0	0	0
1204	1203.9	57.96	14	1386	0	0	0	0	0
1205	1204.9	68.21	16	1584	0	0	0	0	0
1206	1205.9	60.35	17	1683	0	0	0	0	0
1207	1206.9	65.65	18	1782	0	0	0	0	0
1208	1207.9	56.37	20	1980	0	0	0	0	0
1209	1208.9	56.95	18	1782	0	0	0	0	0
1210	1209.9	54.2	17	1683	0	0	0	0	0
1211	1210.9	48.5	15	1485	0	0	0	0	0
1212	1211.9	29.41	14	1386	0	0	0	0	0
1213	1212.9	38.56	13	1287	0	0	0	0	0
1214	1213.9	40.63	12	1188	0	0	0	0	0
1215	1214.9	29.65	11	1089	0	0	0	0	0
1216	1215.9	25.02	10	990	0	0	0	0	0
1217	1216.9	25.34	10	990	0	0	0	0	0
1218	1217.9	40	10	990	0	0	0	0	0
1219	1218.9	31.46	9	891	0	0	0	0	0
1220	1219.9	36.17	9	891	0	0	0	0	0
1221	1220.9	28.38	8	792	0	0	0	0	0
1222	1221.9	22.34	9	891	0	0	0	0	0
1223	1222.9	16.24	9	891	0	0	0	0	0
1224	1223.9	25.64	10	990	0	0	0	0	0
1225	1224.9	22.06	10	990	0	0	0	0	0
1226	1225.9	21.5	10	990	0	0	0	0	0
1227	1226.9	65.61	10	990	0	0	0	0	0
1228	1227.9	47.87	11	1089	0	0	0	0	0
1229	1228.9	47.56	12	1188	0	0	0	0	0
1230	1229.9	49.2	11	1089	0	0	0	0	0
1231	1230.9	52.07	11	1089	0	0	0	0	0
1232	1231.9	28.4	12	1188	0	0	0	0	0
1233	1232.9	21.43	12	1188	0	0	0	0	0
1234	1233.9	58.73	11	1089	0	0	0	0	0
1235	1234.9	42.92	10	990	0	0	0	0	0
1236	1235.9	46.75	10	990	0	0	0	0	0
1237	1236.9	51.66	11	1089	0	0	0	0	0
1238	1237.9	57.86	14	1386	0	0	0	0	0
1239	1238.9	37.51	16	1584	0	0	0	0	0
1240	1239.9	24.68	22	2178	0	0	0	0	0
1241	1240.9	18	24	2376	0	0	0	0	0
1242	1241.9	32.03	21	2079	0	0	0	0	0
1243	1242.9	32.66	19	1881	0	0	0	0	0
1244	1243.9	24.87	17	1683	0	0	0	0	0
1245	1244.9	22.32	15	1485	0	0	0	0	0
1246	1245.9	33.07	14	1386	0	0	0	0	0
1247	1246.9	22.12	12	1188	0	0	0	0	0
1248	1247.9	18.67	11	1089	0	0	0	0	0
1249	1248.9	17.69	10	990	0	0	0	0	0
1250	1249.9	24.05	9	891	0	0	0	0	0
1251	1250.9	25.82	9	891	0	0	0	0	0
1252	1251.9	26.66	8	792	0	0	0	0	0
1253	1252.9	18.94	7	693	0	0	0	0	0
1254	1253.9	14.45	6	594	0	0	0	0	0
1255	1254.9	15.48	6	594	0	0	0	0	0
1256	1255.9	21.64	7	693	0	0	0	0	0
1257	1256.9	20.25	7	693	0	0	0	0	0
1258	1257.9	24.83	8	792	0	0	0	0	0
1259	1258.9	21.46	8	792	0	0	0	0	0
1260	1259.9	24.62	9	891	0	0	0	0	0
1261	1260.9	26.18	9	891	0	0	0	0	0
1262	1261.9	41.86	10	990	0	0	0	0	0
1263	1262.9	69.61	11	1089	0	0	0	0	0
1264	1263.9	63.9	12	1188	0	0	0	0	0
1265	1264.9	89.29	19	1881	0	0	0	0	0
1266	1265.9	108.61	25	2475	0	0	0	0	0
1267	1266.9	85.9	28	2772	0	0	0	0	0
1268	1267.9	33.33	27	2673	0	0	0	0	0
1269	1268.9	22.63	29	2871	0	0	0	0	0
1270	1269.9	22.12	35	3465	0	0	0	0	0
1271	1270.9	22.48	38	3762	0	0	0	0	0
1272	1271.9	27.15	95	9405	0	0	0	0	0
1273	1272.9	32.37	163	16137	0	0	0	0	0
1274	1273.9	22.47	227	22473	0	0	0	0	0
1275	1274.9	24.74	337	33363	0	0	0	0	0
1276	1275.9	14.55	380	37620	0	0	0	0	0
1277	1276.9	19.11	372	36828	0	0	0	0	0
1278	1277.9	17.32	350	34650	0	0	0	0	0
1279	1278.9	21.76	286	28314	0	0	0	0	0
1280	1279.9	21.57	241	23859	0	0	0	0	0
1281	1280.9	18.57	184	18216	0	0	0	0	0
1282	1281.9	16.84	103	10197	0	0	0	0	0
1283	1282.9	28.23	76	7524	0	0	0	0	0
1284	1283.9	20.49	51	5049	0	0	0	0	0
1285	1284.9	28.66	35	3465	0	0	0	0	0
1286	1285.9	36.55	31	3069	0	0	0	0	0
1287	1286.9	34.37	28	2772	0	0	0	0	0
1288	1287.9	42.86	25	2475	0	0	0	0	0
1289	1288.9	35.7	26	2574	0	0	0	0	0
1290	1289.9	42.31	32	3168	0	0	0	0	0
1291	1290.9	51.53	36	3564	0	0	0	0	0
1292	1291.9	29.48	42	4158	0	0	0	0	0
1293	1292.9	34.8	47	4653	0	0	0	0	0
1294	1293.9	30.73	52	5148	0	0	0	0	0
1295	1294.9	26.92	49	4851	0	0	0	0	0
1296	1295.9	26.07	47	4653	0	0	0	0	0
1297	1296.9	28.27	42	4158	0	0	0	0	0
1298	1297.9	34.1	39	3861	0	0	0	0	0
1299	1298.9	25	37	3663	0	0	0	0	0
1300	1299.9	34.61	36	3564	0	0	0	0	0
1301	1300.9	35.09	36	3564	0	0	0	0	0
1302	1301.9	21.31	35	3465	0	0	0	0	0
1303	1302.9	33.71	32	3168	0	0	0	0	0
1304	1303.9	76.77	30	2970	0	0	0	0	0
1305	1304.9	87.29	28	2772	0	0	0	0	0
1306	1305.9	49.47	29	2871	0	0	0	0	0
1307	1306.9	52.69	38	3762	0	0	0	0	0
1308	1307.9	49.8	66	6534	0	0	0	0	0
1309	1308.9	40.27	133	13167	0	0	0	0	0
1310	1309.9	46.66	205	20295	0	0	0	0	0
1311	1310.9	36.4	440	43560	0	0	0	0	0
1312	1311.9	34.87	708	70092	0	0	0	0	0
1313	1312.9	28.63	510	50490	0	0	0	0	0
1314	1313.9	34.93	245	24255	0	0	0	0	0
1315	1314.9	29.98	178	17622	0	0	0	0	0
1316	1315.9	18.95	169	16731	0	0	0	0	0
1317	1316.9	6.83	162	16038	0	0	0	0	0
1318	1317.9	14.17	167	16533	0	0	0	0	0
1319	1318.9	19.88	171	16929	0	0	0	0	0
1320	1319.9	19.48	174	17226	0	0	0	0	0
1321	1320.9	25.07	179	17721	0	0	0	0	0
1322	1321.9	13.42	181	17919	0	0	0	0	0
1323	1322.9	13.25	189	18711	0	0	0	0	0
1324	1323.9	13.36	190	18810	0	0	0	0	0
1325	1324.9	14.75	208	20592	0	0	0	0	0
1326	1325.9	18.56	216	21384	0	0	0	0	0
1327	1326.9	17.97	229	22671	0	0	0	0	0
1328	1327.9	20.3	238	23562	0	0	0	0	0
1329	1328.9	14.71	246	24354	0	0	0	0	0
1330	1329.9	16.09	259	25641	0	0	0	0	0
1331	1330.9	28.06	278	27522	0	0	0	0	0
1332	1331.9	83.4	280	27720	0	0	0	0	0
1333	1332.9	28.46	257	25443	0	0	0	0	0
1334	1333.9	50.29	243	24057	0	0	0	0	0
1335	1334.9	27.63	243	24057	0	0	0	0	0
1336	1335.9	30.6	238	23562	0	0	0	0	0
1337	1336.9	46.77	235	23265	0	0	0	0	0
1338	1337.9	23.02	228	22572	0	0	0	0	0
1339	1338.9	21.5	218	21582	0	0	0	0	0
1340	1339.9	23.8	215	21285	0	0	0	0	0
1341	1340.9	25.29	210	20790	0	0	0	0	0
1342	1341.9	24.32	209	20691	0	0	0	0	0
1343	1342.9	36.65	209	20691	0	0	0	0	0
1344	1343.9	63.34	201	19899	0	0	0	0	0
1345	1344.9	60.15	196	19404	0	0	0	0	0
1346	1345.9	41.03	185	18315	0	0	0	0	0
1347	1346.9	86.41	178	17622	0	0	0	0	0
1348	1347.9	46.87	171	16929	0	0	0	0	0
1349	1348.9	57.87	165	16335	0	0	0	0	0
1350	1349.9	53.31	163	16137	0	0	0	0	0
1351	1350.9	40.66	152	15048	0	0	0	0	0
1352	1351.9	66.22	135	13365	0	0	0	0	0
1353	1352.9	43.65	129	12771	0	0	0	0	0
1354	1353.9	71.62	121	11979	0	0	0	0	0
1355	1354.9	23.96	120	11880	0	0	0	0	0
1356	1355.9	26.63	114	11286	0	0	0	0	0
1357	1356.9	53.96	112	11088	0	0	0	0	0
1358	1357.9	66.73	110	10890	0	0	0	0	0
1359	1358.9	63.61	102	10098	0	0	0	0	0
1360	1359.9	29.71	101	9999	0	0	0	0	0
1361	1360.9	50.5	98	9702	0	0	0	0	0
1362	1361.9	22.74	96	9504	0	0	0	0	0
1363	1362.9	30.82	94	9306	0	0	0	0	0
1364	1363.9	30.74	92	9108	0	0	0	0	0
1365	1364.9	26.77	82	8118	0	0	0	0	0
1366	1365.9	16.97	74	7326	0	0	0	0	0
1367	1366.9	19.58	63	6237	0	0	0	0	0
1368	1367.9	25.78	62	6138	0	0	0	0	0
1369	1368.9	20.38	50	4950	0	0	0	0	0
1370	1369.9	20.05	48	4752	0	0	0	0	0
1371	1370.9	19.91	39	3861	0	0	0	0	0
1372	1371.9	22.08	32	3168	0	0	0	0	0
1373	1372.9	13.39	29	2871	0	0	0	0	0
1374	1373.9	18.05	25	2475	0	0	0	0	0
1375	1374.9	20.26	23	2277	0	0	0	0	0
1376	1375.9	20.41	21	2079	0	0	0	0	0
1377	1376.9	14.62	20	1980	0	0	0	0	0
1378	1377.9	22.28	20	1980	0	0	0	0	0
1379	1378.9	16.11	19	1881	0	0	0	0	0
1380	1379.9	21.66	18	1782	0	0	0	0	0
1381	1380.9	18.18	18	1782	0	0	0	0	0
1382	1381.9	21.99	17	1683	0	0	0	0	0
1383	1382.9	17.51	16	1584	0	0	0	0	0
1384	1383.9	17.8	15	1485	0	0	0	0	0
1385	1384.9	16.43	16	1584	0	0	0	0	0
1386	1385.9	16.05	17	1683	0	0	0	0	0
1387	1386.9	56.84	19	1881	0	0	0	0	0
1388	1387.9	10.77	21	2079	0	0	0	0	0
1389	1388.9	18.68	22	2178	0	0	0	0	0
1390	1389.9	26.79	25	2475	0	0	0	0	0
1391	1390.9	22.24	26	2574	0	0	0	0	0
1392	1391.9	50.93	27	2673	0	0	0	0	0
1393	1392.9	82.55	27	2673	0	0	0	0	0
1394	1393.9	56.59	28	2772	0	0	0	0	0
1395	1394.9	49.98	29	2871	0	0	0	0	0
1396	1395.9	32.15	33	3267	0	0	0	0	0
1397	1396.9	34.9	35	3465	0	0	0	0	0
1398	1397.9	43.45	29	2871	0	0	0	0	0
1399	1398.9	50.46	28	2772	0	0	0	0	0
1400	1399.9	47.31	27	2673	0	0	0	0	0
1401	1400.9	33.69	27	2673	0	0	0	0	0
1402	1401.9	19.86	26	2574	0	0	0	0	0
1403	1402.9	12.48	26	2574	0	0	0	0	0
1404	1403.9	72.75	25	2475	0	0	0	0	0
1405	1404.9	98.48	24	2376	0	0	0	0	0
1406	1405.9	75.77	23	2277	0	0	0	0	0
1407	1406.9	18.59	21	2079	0	0	0	0	0
1408	1407.9	49.05	17	1683	0	0	0	0	0
1409	1408.9	86.56	15	1485	0	0	0	0	0
1410	1409.9	75.24	14	1386	0	0	0	0	0
1411	1410.9	91.76	13	1287	0	0	0	0	0
1412	1411.9	98.68	12	1188	0	0	0	0	0
1413	1412.9	52.78	12	1188	0	0	0	0	0
1414	1413.9	13.98	11	1089	0	0	0	0	0
1415	1414.9	30.9	11	1089	0	0	0	0	0
1416	1415.9	20.72	10	990	0	0	0	0	0
1417	1416.9	11.18	10	990	0	0	0	0	0
1418	1417.9	10.35	10	990	0	0	0	0	0
1419	1418.9	17.36	11	1089	0	0	0	0	0
1420	1419.9	39.24	11	1089	0	0	0	0	0
1421	1420.9	19.12	12	1188	0	0	0	0	0
1422	1421.9	32.51	13	1287	0	0	0	0	0
1423	1422.9	29.8	12	1188	0	0	0	0	0
1424	1423.9	18.85	12	1188	0	0	0	0	0
1425	1424.9	32.55	12	1188	0	0	0	0	0
1426	1425.9	38.89	11	1089	0	0	0	0	0
1427	1426.9	15.61	12	1188	0	0	0	0	0
1428	1427.9	16.03	12	1188	0	0	0	0	0
1429	1428.9	16.4	13	1287	0	0	0	0	0
1430	1429.9	15.61	14	1386	0	0	0	0	0
1431	1430.9	19.11	14	1386	0	0	0	0	0
1432	1431.9	15.52	15	1485	0	0	0	0	0
1433	1432.9	12.31	15	1485	0	0	0	0	0
1434	1433.9	17.71	16	1584	0	0	0	0	0
1435	1434.9	98.08	17	1683	0	0	0	0	0
1436	1435.9	130.5	17	1683	0	0	0	0	0
1437	1436.9	92.17	18	1782	0	0	0	0	0
1438	1437.9	33.14	19	1881	0	0	0	0	0
1439	1438.9	14.32	20	1980	0	0	0	0	0
1440	1439.9	13.44	21	2079	0	0	0	0	0
1441	1440.9	16.2	21	2079	0	0	0	0	0
1442	1441.9	49.82	22	2178	0	0	0	0	0
1443	1442.9	84.47	23	2277	0	0	0	0	0
1444	1443.9	74.5	24	2376	0	0	0	0	0
1445	1444.9	92.05	26	2574	0	0	0	0	0
1446	1445.9	94.63	27	2673	0	0	0	0	0
1447	1446.9	22.49	28	2772	0	0	0	0	0
1448	1447.9	47.77	29	2871	0	0	0	0	0
1449	1448.9	38.05	29	2871	0	0	0	0	0
1450	1449.9	24.11	30	2970	0	0	0	0	0
1451	1450.9	24.99	31	3069	0	0	0	0	0
1452	1451.9	30.87	32	3168	0	0	0	0	0
1453	1452.9	48.19	33	3267	0	0	0	0	0
1454	1453.9	32.69	34	3366	0	0	0	0	0
1455	1454.9	32.6	35	3465	0	0	0	0	0
1456	1455.9	42.76	36	3564	0	0	0	0	0
1457	1456.9	38.77	37	3663	0	0	0	0	0
1458	1457.9	35.5	39	3861	0	0	0	0	0
1459	1458.9	42.25	41	4059	0	0	0	0	0
1460	1459.9	24.07	42	4158	0	0	0	0	0
1461	1460.9	30.35	44	4356	0	0	0	0	0
1462	1461.9	33.56	40	3960	0	0	0	0	0
1463	1462.9	39.05	37	3663	0	0	0	0	0
1464	1463.9	16.07	31	3069	0	0	0	0	0
1465	1464.9	23.73	26	2574	0	0	0	0	0
1466	1465.9	14.59	21	2079	0	0	0	0	0
1467	1466.9	19.94	18	1782	0	0	0	0	0
1468	1467.9	17.39	17	1683	0	0	0	0	0
1469	1468.9	22.19	15	1485	0	0	0	0	0
1470	1469.9	24.89	13	1287	0	0	0	0	0
1471	1470.53	17.91	10	990	0	0	0	0	0
1472	1471.69	16.53	10	990	0	0	0	0	0
1473	1472.53	28.32	8	792	0	0	0	0	0
1474	1473.52	28.71	8	792	0	0	0	0	0
1475	1474.53	24.66	9	891	0	0	0	0	0
1476	1475.53	22.01	9	891	0	0	0	0	0
1477	1476.53	23.72	10	990	0	0	0	0	0
1478	1477.53	30.71	10	990	0	0	0	0	0
1479	1478.53	29.64	13	1287	0	0	0	0	0
1480	1479.53	26.42	13	1287	0	0	0	0	0
1481	1480.53	18	16	1584	0	0	0	0	0
1482	1481.53	15.78	16	1584	0	0	0	0	0
1483	1482.53	20.2	14	1386	0	0	0	0	0
1484	1483.53	20.71	11	1089	0	0	0	0	0
1485	1484.53	23.89	11	1089	0	0	0	0	0
1486	1485.53	20.08	12	1188	0	0	0	0	0
1487	1486.53	12.18	14	1386	0	0	0	0	0
1488	1487.53	10.93	12	1188	0	0	0	0	0
1489	1488.53	11.12	10	990	0	0	0	0	0
1490	1489.53	16.84	10	990	0	0	0	0	0
1491	1490.53	16.96	8	792	0	0	0	0	0
1492	1491.53	13.78	8	792	0	0	0	0	0
1493	1492.53	12.32	8	792	0	0	0	0	0
1494	1493.53	11.15	8	792	0	0	0	0	0
1495	1494.52	9.53	7	693	0	0	0	0	0
1496	1495.53	21.84	7	693	0	0	0	0	0
1497	1496.53	20.76	7	693	0	0	0	0	0
1498	1497.53	22.68	6	594	0	0	0	0	0
1499	1498.53	13.32	6	594	0	0	0	0	0
1500	1499.53	16.8	6	594	0	0	0	0	0
1501	1500.53	10.79	6	594	0	0	0	0	0
1502	1501.53	9.76	6	594	0	0	0	0	0
1503	1502.53	8	5	495	0	0	0	0	0
1504	1503.53	7.5	5	495	0	0	0	0	0
1505	1504.53	3.06	5	495	0	0	0	0	0
1506	1505.53	10	5	495	0	0	0	0	0
1507	1506.53	12.62	5	495	0	0	0	0	0
1508	1507.53	12.88	5	495	0	0	0	0	0
1509	1508.53	8.24	4	396	0	0	0	0	0
1510	1509.53	32.28	4	396	0	0	0	0	0
1511	1510.53	31.17	4	396	0	0	0	0	0
1512	1511.53	29.32	3	297	0	0	0	0	0
1513	1512.53	18.2	3	297	0	0	0	0	0
1514	1513.53	24.86	3	297	0	0	0	0	0
1515	1514.53	30.09	3	297	0	0	0	0	0
1516	1515.53	14.94	2	198	0	0	0	0	0
1517	1516.53	17.96	2	198	0	0	0	0	0
1518	1517.53	29.6	2	198	0	0	0	0	0
1519	1518.53	39.24	2	198	0	0	0	0	0
1520	1519.53	40.93	2	198	0	0	0	0	0
1521	1520.53	21.28	3	297	0	0	0	0	0
1522	1521.44	24.84	3	297	0	0	0	0	0
1523	1522.53	31.84	3	297	0	0	0	0	0
1524	1523.52	18.18	4	396	0	0	0	0	0
1525	1524.53	21.07	4	396	0	0	0	0	0
1526	1525.53	15.26	4	396	0	0	0	0	0
1527	1526.53	8.01	6	594	0	0	0	0	0
1528	1527.53	11.8	7	693	0	0	0	0	0
1529	1528.53	50.33	5	495	0	0	0	0	0
1530	1529.53	17.2	5	495	0	0	0	0	0
1531	1530.53	19.98	4	396	0	0	0	0	0
1532	1531.53	13.02	3	297	0	0	0	0	0
1533	1532.53	11.95	4	396	0	0	0	0	0
1534	1533.53	26.51	6	594	0	0	0	0	0
1535	1534.53	20.57	8	792	0	0	0	0	0
1536	1535.53	16.18	11	1089	0	0	0	0	0
1537	1536.52	11.83	17	1683	0	0	0	0	0
1538	1537.53	10.95	13	1287	0	0	0	0	0
1539	1538.53	18.99	10	990	0	0	0	0	0
1540	1539.53	21.71	10	990	0	0	0	0	0
1541	1540.53	15.17	13	1287	0	0	0	0	0
1542	1541.53	22.31	14	1386	0	0	0	0	0
1543	1542.53	24.43	15	1485	0	0	0	0	0
1544	1543.53	12.98	12	1188	0	0	0	0	0
